"CUKIERMAN (dir), DAMBURY (dir), VERGÈS (dir), ATTIA, BACHELOT NGUYEN, CHAILLON, DAO, DOUMBIA, DURIMEL, EL KHARRAZE, GAY, GUELLATI, KABAL, KASSI KOUYATÉ, LECLAIRE, MARBOEUF, OBOLO, SAINTE ROSE FANCHINE","Leïla, Gerty, Françoise, Kader, Marine, Rébecca, Myriam, Eva, Daïa, Karima, Amandine, Mohamed, D’de, Hasane, Jalil, Olivier, Pascale, Sandra",Décolonisons les arts !,11,,1,FR,CLASSE,,
CY,,le vrai sexe de la vie,18,,1,FR,CLASSE,,
CYR,Mireille,Recueillir la parole de l’enfant témoin ou victime – De la théorie à la pratique,12,,1,FR,CLASSE,,
CREWES,Eleanor,Toutes les fois ou je me suis dit… Je suis gay,42,,1,FR,CLASSE,,
CÉCILE,,Année érotique ,10,,1,FR,CLASSE,,
CÉSAIRE,Aimé,"Discours sur le colonialisme, Discours sur la Négritude",16,,1,FR,CLASSE,DISCOURS,
"CÔTÉ, DALLAIRE, VÉZINA","Isabelle, Louis-François, Jean-François",Tempête dans la famille – Les enfants et la violence (2ème édition),12,,1,FR,CLASSE,,
DABIRI,Emma,Don’t touch my hair,20,,1,EN,CLASSE,,
DARNZIK,Jasmin,L’oiseau captif,22,,1,FR,CLASSE,BIOGRAPHIE,
DAUM (dir.),Meghan,Ils vécurent heureux et n’eurent pas d’enfants,40,,1,FR,CLASSE,,
DAVIS,Angela,La prison est-elle obsolète?,13,,1,FR,CLASSE,,
DAVIS,Angela,"Femmes, race et classe",20,,1,FR,CLASSE,,
DAVIS,Angela,Sur la liberté  - Petite anthologie de l’émancipation,20,,1,FR,CLASSE,,
DAVIS,Angela,Angela Davis – Autobiographie,16 / 20 / 22,Z. ,1,FR,CLASSE,Autobiographie,
DE BEAUVOIR,Simone,La Vieillesse,1,,1,FR,CLASSE,,
DE BEAUVOIR ,Simone,"Le deuxième sexe, I - Les faits et les mythes",21,,1,FR,CLASSE,,
DE BEAUVOIR ,Simone,"Le deuxiéme sexe, II - L’expérience vécue",21,,1,FR,CLASSE,,
DE DARDEL,Julie,Révolution sexuelle et Mouvement de libération des femmes à Genève (1970-1997),27,,1,FR ,CLASSE,,
DE FINA,Gabriella ,Baci d’onore et non d’amore,10,,1,IT,CLASSE,,
DE GASQUET,Dr Bernadette,Périnée : Arrêtez le massacre ! - Comment prévenir et réparer les erreurs,1,,1,FR,CLASSE,,
"DE GEMMIS, BEGNEZ","Céline, François",MOH : Palestinien mais presque,36,,1,FR,CLASSE,BD,
DE GOUGES ,Olympe,Lettre au peuple et autres textes ,21,,1,FR,CLASSE,,
DÉCHALOTTE,Mélanie,Le Livre noir de la gynécologie,40,,1,FR ,CLASSE,,
DE HENNEZEL,Marie,"L’Âge, le désir & l’amour",33/43,,1,FR,CLASSE,,
DECK,Julia,Viviane Elisabeth Fauville,24,,1,FR,CLASSE,ROMAN,
DEFORGES,Régine,La révolte des Nonnes - Poitiers 589,24,,1,FR,CLASSE,ROMAN,
"DEFORGES, ABAUZIT","Régine, Manon",Les Filles du cahier volé,22,,1,FR,CLASSE,,
DEGOUMOIS,Valy,Ainsi furent-elles - Destins au féminin,22,,1,FR,CLASSE,,
DEL CASTILLO TRONCOSO,Alberto,Las mujeres de X’oyep - La historia detràs de la fotografía,25,,1,ES,CLASSE,,
"DEL COSO, MEYER","Françine, Catherine",Oui je sais qu’un bonhomme a marché sur la lune mais c’est quand même très vague,1,G. 3. / G. 4. / G. 7.,1,FR,CLASSE,,
DELAGE,Pauline,"Droits des femmes, tout peut disparaître",21,,1,FR,CLASSE,,
DELARUE-MARDRUS,Lucie,Des battements de coeur,24,,1,FR,CLASSE,NOUVELLE / PIVE (PAULETTE),étagère à part?
DELAUME,Chloé,Le coeur synthétique ,24,,1,FR,CLASSE,,
DELBEE,Anne,Une femme,22,,3 ( 2 livres de poche et un Presse de la renaissance),FR,CLASSE,BIOGRAPHIE,
DELESSERT,Thierry,« Les homosexuels sont un danger absolu » - Homosexualité masculine en Suisse durant la Seconde Guerre Mondiale,19,,1,FR,CLASSE,,
DELORME,Wendy,Le corps est une chimère,24,,1,FR,CLASSE,ROMAN,
"DELOUPY, MERALLI",,Algérienne 1954-1962,36,,1,FR,CLASSE,ROMAN GRAPHIQUE,
DELPHY,Christine,Un troussage de domestique ,15,,1,FR,CLASSE,,
DELPORTE,Julie,Moi aussi je voulais l’emporter,22,,1,FR,CLASSE,,
DELVAUX,Martine,Le boys club,37,,1,FR,CLASSE,,
DENAES,Béatrice,Ce corps n’était pas le mien - Histoire d’une transition tant attendue,2,,1,FR,CLASSE,TEMOIGNAGE,
DERIEX,Suzanne,Les sept vies de Louise Croisier née Moraz - tome 1,24,,2,FR,CLASSE,ROMAN,
"DESCHAMPS, SOUYRIS","Catherine, Anne",Femmes publiques - Les féminismes à l’épreuve de la prostitution,4,,2,FR,CLASSE,,1 manquant
"DESCOUTURES, DIGOIX, FASSIN, RAULT","Virginie, Marie, Eric, Wilfried",Mariages et homosexualités dans le monde - L’arrangement des normes familiales,19,,1,FR,CLASSE,,
DESPENTES,Virginie,King kong théorie,15,,2,FR,CLASSE,,
DESPENTES,Virginie,Apocalypse Bébé,24,,1,FR,CLASSE,ROMAN,
DESPENTES,Virginie,Baise-moi,24,,1,FR,CLASSE,ROMAN,
DESPENTES,Virginie,Bye bye Blondie,24,,1,FR,CLASSE,ROMAN,
DESPENTES,Virginie,Les jolies choses,24,,1,FR,CLASSE,ROMAN,
DESPENTES,Virginie,Vernon Subutex 1,24,,2 (2 poches),FR,CLASSE,ROMAN,
DESPENTES,Virginie,Vernon Subutex 3,24,,1,FR,CLASSE,ROMAN,
DESPENTES,Virginie,Vernon Subutex 2,24,,2 (1 Poche et 1 Grasset),FR,CLASSE,ROMAN,
DESPENTES,Virginie,Mordre au travers - Nouvelles,24,,2,FR,CLASSE,ROMAN,
DESPLECHIN,Marie,Satin grenadine ,24,,1,FR,CLASSE,ROMAN,
DÉTREZ,Christine,La construction sociale du corps,6,,1,FR,CLASSE,,
DEYDIER,Gabrielle,On ne naît pas grosse,6,,2,FR,CLASSE,,
DIAMOND,Morty,"Tans/love - radical sex, love and relationships beyond the gender binary",18 / 19 / 33,E.4 / F.,1,EN,CLASSE,,
DIANGELO,Robin,Fragilité blanche - Ce racisme que les blancs ne voient pas,16,,1,FR,CLASSE,,
DIANGITUKWA,Fweley,La thèse du complot contre l’Afrique – Pourquoi l’Afrique ne se développe pas,16,,2,FR,CLASSE,,
DIANTANTU,S.,Mémoire de l'esclavage tome 1: Bulambemba,42,,1,FR,CLASSE,,
DICKINSON,Emily,Selected poems of Emily Dickinson,10,,1,EN,CLASSE,POESIE,
DIENG,Rama Salla,Féminismes africains – une histoire décoloniale,2 / 20,,1,FR,CLASSE,,
DIGNARD,Sara,Te dire ou ,10,,1,FR,CLASSE,,
DIMASSA,Diane,The revenge of Hothead Paisan – Homicidal Lesbian Terrorist,19,,1,FR,CLASSE,,
DIMOVA,Théodora,Mères,24,,1,FR,CLASSE,ROMAN,
DIOME,Fatou,Celles qui attendent,24,,2,FR,CLASSE,ROMAN,1 manquant
DIOME,Fatou,Le ventre de l’Atlantique,24,,1,FR,CLASSE,ROMAN,
DJINDA,Vincent,Et pourtant elles dansent…,42,,1,FR,CLASSE,BD,
DOGAN,Zehra,Prison n°5,13 / 36 / 40 / 42,,1,FR,CLASSE,BDS,
DOLEYRES,Suzy,Fin d’éclipse,24,,1,FR,CLASSE,ROMAN,
DORLIN,Elsa,"Sexe, genre et sexualités - Introduction à la théorie féministe",2,,1,FR,CLASSE,,
DORLIN,Elsa,Se défendre - Une philosophie de la violence,32,,2,FR,CLASSE,,Manque un exemplaire
DOURU,Muriel,Putain de vies ! - Itinéraires de travailleuses du sexe,4/42,,1,FR,CLASSE,,
DROUAR,Juliet,Sortir de l’hétérosexualité,19,,1,FR,CLASSE,,
DUBUIS,Alexandre,Grands brûlés de la face - Épreuves et luttes pour la reconnaissance,30,,1,FR,CLASSE,,
DUCREST,Danièla,Plantes tinctoriales 2 - Du jardin à la cuve,1,,1,FR,CLASSE,ZINE,
"DUCREST,ROBERT,MÜLLER","Danièla, Mary-Claude, Gino","Ail et oignons, du mythe à la gastronomie",1,,1,FR,CLASSE,ZINE,
"DUCRÉTOT, JEHAN","Solène, Alice",Après la pluie – Horizons économistes,39,,1,FR,CLASSE,,
"DUDA, PUSH","Sibylle, Luise F.",WahnsinnsFrauen,14,,1,DE,CLASSE,,
DUDEN,Barbara,L’invention du fœtus - Le corps féminin comme lieu public,3,,1,FR,CLASSE,,
DUFOIX,Stephane,La dispersion - Une histoire des usages du mot diaspora,16,,1,FR,CLASSE,,
DUFOUR,Catherine,Guide des métiers pour les petites filles qui ne veulent pas finir princesses,12,,1,FR,CLASSE,,
DUPUIS-DÉRI,Francis,Nous n’irons plus aux urnes - Plaidoyer pour l’abstention,25,,1,FR,CLASSE,,
DUPUIS-DÉRI,Francis,La crise de la masculinité - Autopsie d’un mythe tenace,37,,1,FR,CLASSE,,
DÉCHALOTTE,Mélanie,Le Livre noir de la gynécologie,40,,1,FR ,CLASSE,,
D'EAUBONNE,Françoise,Le féminisme ou la mort,39,,1,FR,CLASSE,,
DÉTREZ,Christine,La construction sociale du corps,6,,1,FR,CLASSE,,
"EASTON, HARDY","Dossie, Janet",L’art de se soumettre,18,,1,FR,CLASSE,,
"EASTON, HARDY","Dossie, Janet W.","Etica Promiscua - Une guía pràctica para el poliamor, las relacions abiertas y otras aventuras",33,,1,ES,CLASSE,,
"EASTON, HARDY","Dossie, Janet W.","The ethical slut - A practical guide to polyamory, open relationships and other adventures",33,,1,EN,CLASSE,,
EBEL,Louise,Excessives ! -  Destins de femmes incroyables au XIXème siècle,22,,1,FR,CLASSE,,
EDGARD-ROSA,Clarence,Les gros mots – abédécaire joyeusement moderne du féminisme,31,,1,FR,CLASSE,ABÉCÉDAIRE,
EDUARDO AGUALUSA,José Eduardo,Théorie générale de l’oubli,24,,1,FR,CLASSE,,
EGA,Françoise,Lettre à une noire,22,C. / D.,1,FR,CLASEE,,
EGGLI,Ursula,Kassandra-Rufe,14,,1,DE,CLASSE,,
"EGRET, ANDERSON","Eliza, Tom",Struggles for Autonomy in Kurdistan - Corporate complicity in the repression of social movements in Rojava & Bakur,25,,1,EN,CLASSE,,
"EHRENREICH, ENGLISH","Barbara, Deirdre","Fragiles ou contagieuses, le pouvoir médical et le corps des femmes",38,,1,FR,CLASSE,,
EISENDLE,Helmut,La mort par les plantes - Glossaire des plantes toxiques & de leur utilisation à l’usage du malfaiteur asthénique,1/7,,1,FR,CLASSE,,
"EL MAKKI, GRILLET","Laura, Pierre",Les INCOMPRISES,22,,1,FR,CLASSE,,
EL-CHEIKH,Hanan,Femmes de sable et de myrrhe,24,,1,FR,CLASSE,ROMAN,
EL-CHEIKH,Hanan,Toute une histoire,24,,1,FR,CLASSE,ROMAN,
ELTAHAWY,Mona,Fuck le patriarcat ! - Les 7 péchés pour prendre le pouvoir,20,,1,FR,CLASSE,,
EMANUELLE,Camille,Le goût du baiser,14/ 24,E. / J. / N. ,1,FR,CLASSE,ROMAN,
EMECHETA,Buchi,Citoyen de seconde zone,24,,1,FR,CLASSE,ROMAN,
EMMA,,Des princes pas si charmants - Et autres illusions à dissiper ensemble,42,,1,FR,CLASSE,,
EMMA,,Un autre regard 2,42,,1,FR,CLASSE,,
EMMANUELLE,Camille,"Lettre à celle qui lit mes romances érotiques, et qui devrait arrêter tout de suites",18,,1,FR,CLASSE,,
ERDOGAN,Asli,Le silence même n’est plus à toi ,22,,1,FR,CLASSE,RECIT AUTOBIOGRAPHIQUE,
ERNAUX,Annie,La place,24,,2,FR,CLASSE,ROMAN,
EVARISTO,Conceiçâo,Insoumises,20,,1,FR,CLASSE,,
EVARISTO,Bernardine,"Girl, woman, other",20 / 24,A.2. / J. ,1,EN,CLASSE,ROMAN,
FABBRI,Sandrine,La béance,24,,1,FR,CLASSE,ROMAN,
EVARISTO,Bernadine,"Fille, femme, autre",20 / 24, A.2. / J.,2,FR,CLASSE,ROMAN,
FANON,Frantz,Les damnés de la terre,16,,1,FR,CLASSE,ESSAI,
FANON,Frantz,"Peau noire, masques blancs",16,,1,FR ,CLASSE,ESSAI,
FARAH,Nuruddin,Née de la côte d'Adam,24,,1,FR,CLASSE,ROMAN,
FASSIN,Eric,L’inversion de la question homosexuelle,19,,1,FR,CLASSE,,
FAURE,Valentine,"Lorsque je me suis relevée, j’ai pris mon fusil – Imaginer la violence des femmes",15,,1,FR,CLASSE,,
FAVIER,Emmanuelle,Le courage qu’il faut aux rivières,24,,1,FR,CLASSE,ROMAN,
FAVRE,Adeline,"Moi, Adeline, accoucheuse",22,,1,FR,CLASSE,,
"FAYEZ, MELLY","Aiat, Charlotte",Un pays dans le ciel,29/42,L. / Q.4.,1,FR,CLASSE,BD,
FEDERICI,Silvia,Par-delà les frontières du corps,6,,1,FR,CLASSE,,
FEDERICI,Silvia,Le capitalisme patriarcal,38,,1,FR,CLASSE,,
FEDERICI,Silvia,"Caliban et la sorcière – Femmes, corps et accumulation primitive",38,,3,FR,CLASSE,,
FEDERICI,Silvia,Une guerre mondiale contre les femmes – Des chasses aux sorcières au féminicide,39,,1,FR,CLASSE,,
FEINBERG,Leslie,Stone Butch Blues,22,,2,FR,CLASSE,,
FELDMANN,Christian,Hildegard von Bingen - Nonne und Genie,22,,1,DE,CLASSE,,
FELICITAS JAIME,Maria,Cris & Cris,24,,1,ES,CLASSE,ROMAN,
"FELTEN, FREY, PITTNER, RUSTERHOLTZ, WICKI","Margrith Von, Rosmarie, Ulrike, Ingrid, Hannah",Achtung Mädchen : Fur ein sexismusfreis Bildungswesen,12,,1,DE,CLASSE,,
FERNEY,Alice,L’élégance des veuves,24,,1,FR,CLASSE,ROMAN,
FERRANTE,Elena,La vie mensongère des adultes,24,,1,FR,CLASSE,ROMAN,
FERRANTE,Elena,"L’amie prodigieuse - Enfance, adolescence",24,,1,FR,CLASSE,ROMAN,
FERRANTE,Elena,Le nouveau nom - L’amie prodigieuse II - Jeunesse,24,,1,FR,CLASSE,ROMAN,
FERRARI-CLEMENT,Josiane,"Marguerite, sage-femme vaudoise ou la naissance autrefois",40,G.2.,1,FR,CLASSE,,
FERRIS,Emil,"Moi, ce que j’aime, c’est les monstres - Livre premier",42,,1,FR,CLASSE,BD,
FERRIS,Emil,"Moi, ce que j’aime, c’est les monstres – Livre premier - édition limitée créature",42,,1,FR,CLASSE,À consulter sur place,
COLLECTIF,Fiasko,N°6 juillet 2020,23,C. / Q.4.,1,DE/FR/ESP/TU/EN,CLASSE,,
FINET (cor.),Hélène,Libertarias – Femmes anarchistes espagnoles,25,,1,FR,CLASSE,,
FISHER,"Owl, Fox",Trans teen survival guide,19,B.,1,EN,CLASSE,,
"FITZGERALD, MARQUEZ","Tom, Lorenzo",Legendary Children - the First Decade of RuPaul’s Drag Race and the Last Century of Queer Life,2,,1,EN,CLASSE,,
FLAMENT,Flavie,La consolation -Récit,15,,1,FR,CLASSE,RECIT,
FLEMING,Jacky,Le problème avec les femmes,42,,1,FR,CLASSE,,
"FLEXNER, FITZPATRICK","Eleanor, Ellen",Century of struggle - The woman’s rights movement in the United States,21,,1,EN,CLASSE,,
"FONT, MAUREL","Elodie, Carole",Coming in,42,L.,1,FR,CLASSE,,
FONTAINE,Anouck,Les pieds nus,42,,1,FR,CLASSE,,
FOREST,Eva,Journal et lettres de prison,13,Q.1.,1,FR,CLASSE,,
FORNA,Aminata,Les jardins des femmes,24,,1,FR,CLASSE,ROMAN,
FORTÚN ,Elena,Oculto sendero,22,,1,ESP,CLASSE,,
FRACHEBOUD,Virginie,L’introduction de l’assurance invalidité en Suisse,14,,1,FR,CLASSE,,
FRAME,Janet,"Ma terre, mon île - Un ange à ma table, volume I",24,,1,FR,CLASSE,ROMAN,
FRANÇOIS,Jocelyne,Les amantes,24,,1,FR,CLASSE,ROMAN,
"FREEDMAN (dir), VALLUY (dir)","Jane, Jérôme","Persécutions des femmes – Savoirs, mobilisations et protections",28,,1,FR,CLASSE,,
FRENCH,Marilyn,The women’s room ,24,,1,EN,CLASSE,ROMAN,
FRIDAY,Nancy,L’empire des femmes – Les femmes ont changé. Elles confient leurs fantasmes sexuels,18,,1,FR,CLASSE,,
"FRIER, JACKOWSKI","Raphaële, Amélie",Bois profonds,10,K. ,1,FR/AR,CLASSE,,
"FRIGON (dir.), LE BRETON, ROBERT, DUFRESNE, HOLMES, J.MURRAY, R. SHANTZ, CELLARD, CAUCHIE, CORRIVEAU, BRUCKERT, LEHALLE, PERREAULT, M.KILTY, JENNY","Sylvie, David, Dominique, Martin, Dave, Stuart, Laura, André, Jean-François, Patrice, Chris, Sandra, Isabelle, Jennifer, Claire","Corps suspect, corps déviant",6,,1,FR,CLASSE,,
FRMK,Doubleblob,Le chat n’as pas de bouche vous aime beaucoup,42,,1,FR,CLASSE,,
FUMETTIBRUTTI,P.,Mon adolescence trans,19/22/42,B./ L.,1,FR,CLASSE,,
GABARD,Mathieu,CRA  - 115 d’hommes séquestrés,13,,1,FR,CLASSE,,
GAGARIM,Yori,Let them talk ! - What genitals have to say about gender,19,B.,1,EN,CLASSE,,
GAILLARD,Ursula,"Mieux qu’un rêve, une grève ! – La grève des femmes du 14 juin 1991 en Suisse",27,,3,FR,CLASSE,,2 manquants
"GAILLARD, MAHAIM","Ursula, Annik",Retard de règles,3,,1,FR,CLASSE,,
GALANAKI,Rhéa,"Éléni, ou personne",22,,1,FR,CLASSE,,
GALANAKI,Rhéa,L'ultime humiliation,24,,1,FR,CLASSE,ROMAN,
GALEY,Iris,Ich weinte nicht als vater starb,15,,1,DE,CLASSE,,
GALVÃO,Patrícia (Pagu),Matérialisme & zones érogènes – Autobiographie précoce,22,,1,FR,CLASSE,,
GAMBLIN,Guillaume,L’insolente – Dialogues avec Pinar Selek,20,,1,FR,CLASSE,,
"GANDNER, NAHON","Céline, Maël",Je suis Sofia,42,,1,FR,CLASSE,BD,
"GARGAM, LANÇON","Adeline, Bertrand",Histoire de la misogynie - Le mépris des femmes de l’antiquité à nos jours,21,,1,FR,CLASSE,,
GAUME,Myriam,Kosovo : la guerre cachée,36,,1,FR,CLASSE,,
GAUTHIER,Xavière,Avortées clandestines,3,,1,FR,CLASSE,,
GAUTHIER,Xavière,On les appelait pétroleuses,22,Z.,1,FR,CLASSE,,
GAY,Roxane,Hunger – Une histoire de mon corps,6,,1,FR,CLASSE,ESSAI,
GAY,Roxane,Bad feminist,20,,2,FR,CLASSE,,
GAY,Roxane,Ayiti,24,,1,FR,CLASSE,ROMAN,
GAY,Amandine,Une poupée en chocolat,34,,1,FR,CLASSE,ESSAI AUTOBIOGRAPHIQUE,
COLLECTIF,Gay Liberation Front,Come out! Selections from the radical gay liberation newspaper,19,,1,FR,CLASSE,,
"GAZSI, KESTENBERG, GOMARGU, GAYET","Mélina, Suzanne, ., Julie",Elles ont été les premières ! - 100 femmes exceptionnelles,22,,1,FR,CLASSE,,
GELDERLOOS,Peter,Como la no-violencia protege al estado,32,,1,ESP,CLASSE,,
GELDERLOOS,Peter,L’échec de la non-violence // Du printemps arabe à Occupy,32,,1,FR,CLASSE,,
GELDERLOOS,Peter,Comment la non-violence protège l’état – Essai sur l’inefficacité des mouvements sociaux,32,,1,FR,CLASSE,,
"GENDRON, HIESTAND, STUEBIG","Geneviève, Gertrude, Karin",Le temps d’après,5,,1,FR,CLASSE,,
GENMOR,Charlie,Tout va bien,14 /42,L. / N.,1,FR,CLASSE,BD,
GENNARI,Geneviève,J’avais vingt ans - Journal (1940-1945),22,,1,FR,CLASSE,,
GERARD,Nicole,Sept ans de pénitence,13,,1,FR,CLASSE,,
GERMAIN,Sylvie,L’enfant méduse,24,,1,FR,CLASSE,ROMAN,
GIANINI BELOTTI,Elena,Du côté des petites filles,12,,1,FR,CLASSE,,
GILL,Nikita,"Wild embers – Poems of rebellion, fire and beauty",10,,1,EN,CLASSE,,
GILL,Nikita,Fierce fairytales & other stories to stir your soul,39,,1,FR,CLASSE,,
"GILLIOZ, DE PUY, DUCRET","Lucienne, Jacqueline, Véronique",Domination et violence envers la femme dans le couple,28,,1,FR,CLASSE,,
GLICK,Elisa,Materializing Queer Desire,19,,1,EN,CLASSE,,
GOLDMAN,Emma,Vivre ma vie,22,,1,FR,CLASSE,,
GOLDMAN,Emma,L’épopée d’une anarchiste - New York 1886- Moscou 1920,22,,1,FR,CLASSE,,
GONARD,Laurie,Comme une volière dans la tête,10,,1,FR,CLASSE,,
"GOSTELI (dir.), MOSER","Marthe, Peter","Une paysanne entre ferme, marché et associations – Textes d’Augusta Gillabert-Randin 1918-1940",27,,1,FR,CLASSE,,
GRENNVALL,Åsa,Septième étage,42,,1,FR,CLASSE, ,
GROULT,Benoîte,Mon évasion - Autobiographie,22,,1,FR,CLASSE,AUTOBIOGRAPHIE,
"GRÜTTER, RYTER","Karin, Annemarie",Starker als ihr denkt - Ein Kapitel verschwiegener Geschichte,24,,1,DE,CLASSE,ROMAN,
"GUBIN (dir.), JACQUES, ROCHEFORT, STUDER, THÉBAUD, ZANCARINI-FOURNEL","Eliane, Catherine, Florence, Brigitte, Françoise, Michelle",Le siècle des féminismes,21,,1,FR,CLASSE,,
GUELPA,Béatrice,Sorties - Parcours de cinq détenus,13,,1,FR,CLASSE,,
GUILLAUMAUD-PUJOL,Claude,"Prisons de femmes – Janine, Janet & Debbie, une histoire américaine",13,,1,FR,CLASSE,,
GUINAND,Julie,Hors-la-loi,24,,1,FR,CLASSE,NOUVELLE / PIVE (PAULETTE),étagère à part?
GYASI,Yaa,No home,16 / 24,,2 (grand et petit format),FR ,CLASSE,ROMAN,1 manquant
GÜSTIN,Jo,"Ah Sissi, il faut souffrir pour être française !",16,,1,FR,CLASSE,ROMAN,
GUYARD,Alain,"22 leçons de philosophie par et pour les mauvaises filles, les goudous, les travelos, les couires, les petits pédés et les grandes folles",21,,1,FR,CLASSE,,
HABIB,Stéphane,Il y a l’antisémitisme,16,,1,FR,CLASSE,,
HADDAD,Joumana,Le livre des reines,24,,1,FR ,CLASSE,ROMAN,
HAGEN,Sofie,Happy fat - Taking up space in a world that wants to shrink you,6,,1,EN,CLASSE,,
HAIDAR,Sarah,La morsure du coquelicot,25,,1,FR,CLASSE,,
HALBERSTAM,Jack,Trans* - A quick and quirky account of gender variability,2,,1,EN,CLASSE,,
HALIMI,Gisèle,La cause des femmes,3,,3 (1 folio et 2 Grasset),FR,CLASSE,,
HALL,Edith,Canary girls & Stockpots,22,,1,EN,CLASSE,,
HALL,Sarah,Soeurs dans la guerre,24,J.,1,FR,CLASSE,,
HALPERIN,David,Que veulent les gays ?,19,,2,FR,CLASSE,,
"HAMROUNI, MAILLÉ","Naïma, Chantal",Le sujet du féminisme est-il blanc ? - Femmes racisées et recherche féministe,20,,1,FR,CLASSE,,
HANIKA,Beate Teresa,Le cri du petit chaperon rouge,15,,1,FR ,CLASSE,,
HARAWAY,Donna J.,Vivre avec le trouble ,21/22,,1,FR,CLASSE,,
HARJO,Joy,L’aube américaine,10,,1,EN/FR,CLASSE,,
HARJO,Joy,Crazy Brave - Le chant de mes combats,22,,1,FR,CLASSE,,
HARMANGE,Pauline,"Moi les hommes, je les déteste",37,,1,FR,CLASSE,,
HARPMAN,Jacqueline,Moi qui n’ai pas connu les hommes,24,,1,FR ,CLASSE,ROMAN,
HARTLEY,Jenny,Millions like us - British women’s fiction of the Second World War,21,,1,EN,CLASSE,,
HASHIMI,Nadia,La perle et la coquille,24,,1,FR,CLASSE,ROMAN,
HASINOFF,Amy Adele,"Sexting panic – Rethinking criminalization, Privacy and Consent",15,,1,EN,CLASSE,,
HELLER,Geneviève,Ceci n’est pas une prison - La maison d’éducation de Vennes. Histoire d’une institution pour garçons délinquants en suisse romande (1805-1846-1987),13,,1,FR,CLASSE,,
"HENNING, BREMER-OLSZEWSKI","Ann-Marlene, Tina",Make love – Une éducation sexuelle,18,,1,FR,CLASSE,,
HENNINGS,Emmy,Prison,4/13,O.1 / Q.1,1,FR,CLASSE,,
"HEYER (dir.), REYNAUD PALIGOT","Evelyne, Carole",Nous et les autres – des préjugés au racisme,16,C.,1,FR,CLASSE,,
HILL COLLINS,Patricia,"Black feminist thought – Knowledge, consciousness and the politics of empowerment",20,,1,EN,CLASSE,,
HILL COLLINS,Patricia,La pensée féministe noire,20,A.2.,1,FR,CLASSE,,
"HIRATA (dir.), LABORIE, LE DOARÉ, SENOTIER","Helena, Françoise, Hélène, Danièle",Dictionnaire critique du féminisme,31,,1,FR,CLASSE,,
HINES ,Sally,Is Gender Fluid? - A primer fo the 21st century,2,,1,EN,CLASSE,,
HIRIGOYEN,Marie-France,Femmes sous emprise – Les ressorts de la violence dans le couple,28,,1,FR,CLASSE,,
HITE,Shere,Le rapport Hite,18,,1,FR,CLASSE,,
HOFFMAN-FOX,Dara,You and your gender identity – A guide to discovery,2,,1,EN,CLASSE,,
HOLLIDAY WILLEY,Liane,Vivre avec le syndrome d’Asperger - Un handicap invisible au quotidien,14,,1,FR,CLASSE,,
HOLLOWS,Joanne,"Feminism, femininity and popular culture",21,,1,EN,CLASSE,,
hooks,bell,Rock my soul – Black people and self-esteem,16,,1,EN,CLASSE,,
hooks,bell,De la marge au centre - Théorie féministe,20,,1,FR,CLASSE,,
hooks,bell,All about love - New visions,20,,1,EN,CLASSE,,
hooks,bell,Ne suis-je pas une femme ? - Femmes noires et féminisme,20,,2,FR,CLASSE,,
hooks,bell,El feminismo es para todo el mundo,20,,1,ESP,CLASSE,,
hooks,bell,"The will to change – men, masculinity and love",37,A.6,1,EN,CLASSE,,
hooks,bell,Apprendre à transgresser - L’éducation comme pratique de la liberté,16/20,,1,FR,CLASSE,,
HOPKINSON,Nalo,En direct de la planète minuit – celle qui s’adresse au peuple blanc,16 / 24,A.2,1,FR,CLASSE,NOUVELLES ,SF 
HOUARI,Leïla,Zeïda,24,,1,DE,CLASSE,ROMAN,
HOUBRE,Gabrielle,"Les deux vies d’Abel Barbin, né Adélaïde Herculine (1838-1868)",2,,1,FR,CLASSE,,
HOUDYER,Paulette,Le diable dans la peau ,22,,1,FR,CLASSE,,
HUDSON,Kerry,Basse naissance,22,Z.,1,FR,CLASSE,,
HUGHES,Langston,La panthère et le fouet,10,C. / K. ,1,FR,CLASSE,,
HUMPHREYS,Laud,Le commerce des pissotières,19,,1,FR,CLASSE,,
"HUSSON, MATHIEU","Anne-Charlotte, Thomas",Le genre – Cet obscur objet du désordre,19 / 42,L.,1,FR,CLASSE,BD,
HUSTON,Nancy,Reflets dans un œil d’homme,21,,1,FR,CLASSE,ESSAI,
HUSTON,Nancy,Lignes de faille,24,,1,FR,CLASSE,ROMAN,
HUSTON,Nancy,Sensations fortes,24,,1,FR,CLASSE,ROMAN,
HUSTON,Nancy,Bad girl,19 / 24,,1,FR,CLASSE,ROMAN,
HYRRI,Juliana,Le rossignol ne chantera pas,42,H. / L. ,1,FR,CLASSE,,
IAKHINA,Gouzel,Zhouleika ouvre les yeux,24,,1,FR,CLASSE,ROMAN,
"IANTAFFI, BARKER","Alex, Meg-John",Vous n’êtes pas binaire – (personne ne l’est !),19,A.1.,1,FR,CLASSE,,
IAROSLAVSKAÏA-MARKON,Evguénia,Révoltée,22,,1,FR,CLASSE,,
ILLOUZ,Eva,Pourquoi l’amour fait mal ? - L’expérience amoureuse dans la modernité,33,,1,FR,CLASSE,,
IRENE,,La terreur féministe – Petit éloge du féminisme extrémiste,32,Q.3.,1,FR,CLASSE,,
"JACKSON, CLARK","Shelly Lynn, Ethan","The chainbreaker, Bike Book - A rough guide to bicycle maintenance ",8,,1,FR,CLASSE,,
